,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Country,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Age,Sex,Thermal sensation,Thermal sensation acceptability,Thermal preference,Air movement acceptability,Air movement preference,Thermal comfort,PMV,PPD,SET,Clo,Met,activity_10,activity_20,activity_30,activity_60,Air temperature (¡C),Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Globe temperature (¡C),Globe temperature (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Relative humidity (%),Humidity preference,Humidity sensation,Air velocity (m/s),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Subject«s height (cm),Subject«s weight (kg),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
82095,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,28.0,Female,0.0,,cooler,,,,0.54,11.01,27.79,0.88,1.1,,,,,24.6,76.3,,,24.6,76.3,,,25.0,77.1,25.5,77.8,,,,,,,,,58.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82096,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,,Female,0.0,,cooler,,,,0.23,6.11,26.21,0.63,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.5,25.7,78.2,,,,,,,,,58.0,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82097,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,34.0,Female,0.0,,no change,,,,-0.2,5.87,24.45,0.41,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.5,25.7,78.2,,,,,,,,,57.6,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82098,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,,Male,0.0,,no change,,,,-0.1,5.2,25.05,0.61,1.1,,,,,23.8,74.8,,,23.8,74.8,,,24.3,75.8,24.9,76.8,,,,,,,,,58.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82099,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,37.0,Male,0.0,,no change,,,,-0.29,6.73,24.25,0.61,1.1,,,,,23.0,73.4,,,23.0,73.4,,,23.6,74.5,24.2,75.5,,,,,,,,,58.9,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1
82100,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,31.0,Male,1.0,,cooler,,,,-0.3,6.83,24.36,0.61,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.7,74.7,24.3,75.7,,,,,,,,,58.9,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82101,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,30.0,Male,1.0,,cooler,,,,0.01,5.0,25.67,0.61,1.1,,,,,24.6,76.3,,,24.6,76.3,,,24.9,76.9,25.3,77.5,,,,,,,,,59.6,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1
82102,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,26.0,Male,0.0,,no change,,,,0.24,6.17,26.2,0.61,1.1,,,,,25.1,77.2,,,25.1,77.2,,,25.4,77.7,25.6,78.2,,,,,,,,,59.2,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82103,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,38.0,Male,-1.0,,no change,,,,0.3,6.93,26.4,0.65,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.3,77.6,25.8,78.4,,,,,,,,,58.3,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1
82104,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,24.0,Female,1.0,,cooler,,,,0.09,5.15,25.83,0.51,1.1,,,,,25.3,77.5,,,25.3,77.5,,,25.8,78.4,26.3,79.3,,,,,,,,,58.8,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1
82105,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,28.0,Female,1.0,,cooler,,,,0.21,5.93,26.3,0.66,1.1,,,,,24.7,76.5,,,24.7,76.5,,,25.2,77.3,25.7,78.2,,,,,,,,,58.4,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1
82106,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,36.0,Female,2.0,,cooler,,,,-0.18,5.67,24.92,0.55,1.1,,,,,24.3,75.7,,,24.3,75.7,,,24.7,76.4,25.1,77.1,,,,,,,,,59.9,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82107,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,53.0,Male,0.0,,no change,,,,0.25,6.28,26.77,0.84,1.1,,,,,24.0,75.2,,,24.0,75.2,,,24.5,76.1,25.0,77.0,,,,,,,,,60.2,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82108,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,29.0,Male,0.0,,no change,,,,-0.11,5.25,24.93,0.56,1.1,,,,,24.2,75.6,,,24.2,75.6,,,24.6,76.2,25.0,76.9,,,,,,,,,59.8,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82109,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,35.0,Male,0.0,,cooler,,,,-0.15,5.46,25.06,0.56,1.1,,,,,24.2,75.6,,,24.2,75.6,,,24.7,76.4,25.2,77.3,,,,,,,,,59.4,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82110,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,52.0,Male,-1.0,,cooler,,,,-0.07,5.09,25.51,0.65,1.1,,,,,23.8,74.8,,,23.8,74.8,,,24.5,76.1,25.2,77.4,,,,,,,,,59.7,,,0.14,27.56,,,0.14,27.56,,,,,,,,,,,,Database 1
82111,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,34.0,Female,0.0,,no change,,,,-0.55,11.32,23.61,0.34,1.1,,,,,24.8,76.6,,,24.8,76.6,,,25.2,77.3,25.6,78.0,,,,,,,,,63.8,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82112,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,32.0,Male,1.0,,cooler,,,,0.31,7.06,26.51,0.56,1.1,,,,,25.8,78.4,,,25.8,78.4,,,26.2,79.2,26.7,80.0,,,,,,,,,64.8,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1
82113,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,29.0,Male,1.0,,cooler,,,,0.32,7.09,26.74,0.65,1.1,,,,,24.9,76.8,,,24.9,76.8,,,25.4,77.8,26.0,78.8,,,,,,,,,63.6,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1
82114,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,24.0,Female,1.0,,cooler,,,,0.13,5.33,26.07,0.63,1.1,,,,,24.7,76.5,,,24.7,76.5,,,25.0,77.0,25.4,77.6,,,,,,,,,61.9,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82115,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,28.0,Female,0.0,,cooler,,,,-0.15,5.49,25.01,0.64,1.1,,,,,23.9,75.0,,,23.9,75.0,,,24.5,76.0,25.0,77.0,,,,,,,,,61.2,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1
82116,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,28.0,Male,0.0,,no change,,,,-0.29,6.75,24.53,0.65,1.1,,,,,23.5,74.3,,,23.5,74.3,,,24.0,75.2,24.5,76.1,,,,,,,,,61.0,,,0.17,33.46,,,0.17,33.46,,,,,,,,,,,,Database 1
82117,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,26.0,Male,0.0,,no change,,,,-0.67,14.57,23.12,0.56,1.1,,,,,23.3,73.9,,,23.3,73.9,,,23.7,74.7,24.2,75.6,,,,,,,,,61.6,,,0.21,41.34,,,0.21,41.34,,,,,,,,,,,,Database 1
82118,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,54.0,Male,-1.0,,cooler,,,,-0.29,6.7,24.32,0.56,1.1,,,,,23.6,74.5,,,23.6,74.5,,,24.0,75.2,24.4,75.8,,,,,,,,,62.4,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82119,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,24.0,Female,1.0,,cooler,,,,-0.28,6.62,24.6,0.55,1.1,,,,,24.1,75.4,,,24.1,75.4,,,24.5,76.2,25.0,77.0,,,,,,,,,61.7,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82120,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,29.0,Female,-1.0,,no change,,,,-0.33,7.31,24.3,0.55,1.1,,,,,23.7,74.7,,,23.7,74.7,,,24.2,75.5,24.7,76.4,,,,,,,,,57.0,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1
82121,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,23.0,Female,1.0,,no change,,,,-0.98,25.36,22.35,0.34,1.1,,,,,23.6,74.5,,,23.6,74.5,,,24.0,75.2,24.4,75.9,,,,,,,,,57.1,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82122,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,27.0,Female,-1.0,,warmer,,,,-0.98,25.48,22.32,0.34,1.1,,,,,23.7,74.7,,,23.7,74.7,,,24.0,75.2,24.2,75.6,,,,,,,,,56.6,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82123,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,25.0,Female,0.0,,no change,,,,-0.87,20.93,22.74,0.46,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.6,74.5,24.1,75.4,,,,,,,,,57.1,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82124,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,27.0,Male,0.0,,no change,,,,-0.5,10.23,23.58,0.56,1.1,,,,,23.1,73.6,,,23.1,73.6,,,23.4,74.2,23.7,74.7,,,,,,,,,56.9,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82125,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,23.0,Female,0.0,,no change,,,,-0.85,20.24,22.55,0.46,1.1,,,,,23.0,73.4,,,23.0,73.4,,,23.3,73.9,23.5,74.4,,,,,,,,,57.1,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1
82126,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,25.0,Female,0.0,,no change,,,,-0.53,10.79,23.5,0.63,1.1,,,,,22.5,72.5,,,22.5,72.5,,,22.8,73.1,23.1,73.7,,,,,,,,,57.1,,,0.11,21.65,,,0.11,21.65,,,,,,,,,,,,Database 1
82127,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,31.0,Male,0.0,,no change,,,,-0.75,16.72,23.05,0.65,1.1,,,,,22.0,71.6,,,22.0,71.6,,,22.4,72.4,22.9,73.2,,,,,,,,,57.9,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82128,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,38.0,Female,0.0,,no change,,,,-1.42,46.81,21.08,0.41,1.1,,,,,21.6,70.9,,,21.6,70.9,,,22.1,71.9,22.7,72.8,,,,,,,,,58.2,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82129,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,21.0,Female,0.0,,cooler,,,,-0.69,15.05,22.76,0.57,1.1,,,,,22.3,72.1,,,22.3,72.1,,,22.6,72.7,22.9,73.3,,,,,,,,,58.0,,,0.1,19.69,,,0.1,19.69,,,,,,,,,,,,Database 1
82130,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,21.0,Female,0.0,,no change,,,,-0.45,9.23,24.05,0.68,1.1,,,,,22.6,72.7,,,22.6,72.7,,,23.0,73.4,23.4,74.1,,,,,,,,,57.8,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
82131,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,31.0,Male,0.0,,no change,,,,-0.58,11.99,23.5,0.65,1.1,,,,,22.2,72.0,,,22.2,72.0,,,22.7,72.8,23.2,73.7,,,,,,,,,56.8,,,0.12,23.62,,,0.12,23.62,,,,,,,,,,,,Database 1
82132,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,46.0,Male,-1.5,,warmer,,,,-0.8,18.59,22.89,0.65,1.1,,,,,21.8,71.2,,,21.8,71.2,,,22.4,72.3,23.0,73.4,,,,,,,,,56.7,,,0.16,31.5,,,0.16,31.5,,,,,,,,,,,,Database 1
82133,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,28.0,Male,-1.0,,no change,,,,-1.1,30.73,21.98,0.56,1.1,,,,,21.5,70.7,,,21.5,70.7,,,22.0,71.7,22.6,72.7,,,,,,,,,57.5,,,0.15,29.53,,,0.15,29.53,,,,,,,,,,,,Database 1
82134,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Thailand,Office,Air Conditioned,,,26.0,Female,0.0,,no change,,,,-1.65,59.17,20.52,0.34,1.1,,,,,21.7,71.1,,,21.7,71.1,,,22.2,72.0,22.8,73.0,,,,,,,,,57.1,,,0.13,25.59,,,0.13,25.59,,,,,,,,,,,,Database 1
